@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
491,'2019/09/19 12:26:49:220',3,-16710656,-16513533,-16250360,-15855347,-15526381,-15592174,-15789296,-11052454,-8222069,-8023661,-16645119,-16316154,-15855347,-14802916,-14407902,-14736866,-15131624,-10987432,-7038824,-6774622,-16447741,-15987446,-14606822,-12502734,-11910854,-12831184,-13685723,-10922669,-6053212,-5657168,-14805231,-11388881,-9482944,-9023167,-7905716,-7314350,-6787748,-6852510,-7047573,-7176842,-15330030,-13949923,-11057346,-9480887,-8628150,-8497080,-8365752,-8168373,-8298929,-9808822,-10134180,-13751256,-12961996,-9081493,-9213595,-8096655,-7571080,-9742256,-11320517,-14606823,-7569280,-7766660,-6911865,-2109485,-1648418,-2108711,-3885123,-5529178,-8884629,-14738406,-9279904,-4147014,-659212,-66307,-132355,-7106923,-14344671,-14805744,-15134452,-15264490,-10002857,-2436396,-658702,-65795,-66314,-331542,-3884360,-9541785,-14541023,-15724782,-6185567,-4607049,-1118995,-66056,-1055270,-10327934,-10326121,-10589813,-11116934,-11381664,0.314871
492,'2019/09/19 12:26:49:253',3,-16710656,-16513533,-16250105,-15855603,-15526381,-15592174,-15789297,-11118247,-8222070,-8023661,-16644863,-16316154,-15789811,-14802916,-14342365,-14671074,-15131368,-11118761,-7039080,-6774622,-16513277,-15987447,-14606566,-12502734,-11845317,-12831184,-13685723,-10988462,-6053212,-5657168,-14805232,-11323090,-9482944,-9088703,-7905716,-7314606,-6787748,-6852510,-7047830,-7176842,-15395567,-14015459,-11057346,-9546423,-8628150,-8497080,-8365752,-8168629,-8298929,-9874358,-10199716,-13751256,-12896460,-9081493,-9213595,-8096911,-7505544,-9742256,-11188932,-14606822,-7634816,-7766660,-6911865,-2109486,-1648418,-2043175,-3884867,-5529178,-8687250,-14738149,-9279904,-4147014,-658956,-66307,-132355,-6975337,-14278878,-14740208,-15134452,-15330027,-9937321,-2436396,-658702,-65795,-66314,-331286,-3818567,-9410456,-14475486,-15725038,-6185567,-4672586,-1118995,-66055,-989478,-10262398,-10326121,-10655349,-11116678,-11447200,0.314871
493,'2019/09/19 12:26:49:287',3,-16710656,-16513533,-16250105,-15855603,-15526381,-15592174,-15789297,-11118247,-8222070,-8023661,-16644863,-16316154,-15789811,-14802916,-14342365,-14671074,-15131368,-11118761,-7039080,-6774622,-16513277,-15987447,-14606566,-12502734,-11845317,-12831184,-13685723,-10988462,-6053212,-5657168,-14805232,-11323090,-9482944,-9088703,-7905716,-7314606,-6787748,-6852510,-7047830,-7176842,-15395567,-14015459,-11057346,-9546423,-8628150,-8497080,-8365752,-8168629,-8298929,-9874358,-10199716,-13751256,-12896460,-9081493,-9213595,-8096911,-7505544,-9742256,-11188932,-14606822,-7634816,-7766660,-6911865,-2109486,-1648418,-2043175,-3884867,-5529178,-8687250,-14738149,-9279904,-4147014,-658956,-66307,-132355,-6975337,-14278878,-14740208,-15134452,-15330027,-9937321,-2436396,-658702,-65795,-66314,-331286,-3818567,-9410456,-14475486,-15725038,-6185567,-4672586,-1118995,-66055,-989478,-10262398,-10326121,-10655349,-11116678,-11447200,0.314871
494,'2019/09/19 12:26:49:320',3,-16710656,-16513533,-16250361,-15855603,-15526381,-15591918,-15789296,-11052455,-8222069,-8023661,-16644863,-16316154,-15855347,-14802916,-14407901,-14736610,-15131625,-11052968,-7038824,-6774622,-16447741,-16052983,-14606566,-12437198,-11845317,-12765393,-13685723,-10922669,-5987676,-5657167,-14936817,-11323089,-9482944,-9088960,-7971508,-7314607,-6787749,-6852254,-7047573,-7176842,-15395567,-14081251,-11188675,-9546422,-8628149,-8497080,-8365751,-8234166,-8298929,-9874615,-10134180,-13685720,-12896204,-9081493,-9213594,-8096655,-7505287,-9742255,-11123138,-14606823,-7634816,-7766660,-6977658,-2109486,-1648418,-2108711,-3950659,-5529179,-8621456,-14672870,-9279904,-4147014,-659212,-66307,-132355,-7106923,-14344415,-14805744,-15134451,-15264490,-10002856,-2436396,-724238,-65795,-66314,-331542,-3884360,-9541785,-14541022,-15724782,-6185567,-4607049,-1118995,-66056,-1055270,-10262398,-10326121,-10655349,-11116934,-11447201,0.314871
495,'2019/09/19 12:26:49:353',3,-16710656,-16513533,-16250361,-15855603,-15526381,-15591918,-15789296,-11052455,-8222069,-8023661,-16644863,-16316154,-15855347,-14802916,-14407901,-14736610,-15131625,-11052968,-7038824,-6774622,-16447741,-16052983,-14606566,-12437198,-11845317,-12765393,-13685723,-10922669,-5987676,-5657167,-14936817,-11323089,-9482944,-9088960,-7971508,-7314607,-6787749,-6852254,-7047573,-7176842,-15395567,-14081251,-11188675,-9546422,-8628149,-8497080,-8365751,-8234166,-8298929,-9874615,-10134180,-13685720,-12896204,-9081493,-9213594,-8096655,-7505287,-9742255,-11123138,-14606823,-7634816,-7766660,-6977658,-2109486,-1648418,-2108711,-3950659,-5529179,-8621456,-14672870,-9279904,-4147014,-659212,-66307,-132355,-7106923,-14344415,-14805744,-15134451,-15264490,-10002856,-2436396,-724238,-65795,-66314,-331542,-3884360,-9541785,-14541022,-15724782,-6185567,-4607049,-1118995,-66056,-1055270,-10262398,-10326121,-10655349,-11116934,-11447201,0.314871
496,'2019/09/19 12:26:49:385',3,-16710656,-16513533,-16250105,-15855347,-15526381,-15591918,-15789296,-11118248,-8222069,-8023661,-16644863,-16316154,-15789811,-14802916,-14407901,-14736866,-15131368,-11053225,-7038824,-6774622,-16513277,-16052983,-14672358,-12502734,-11910854,-12765392,-13685723,-10922926,-6053212,-5657168,-15068146,-11388882,-9548480,-9154495,-7971508,-7314607,-6722213,-6917790,-7047574,-7176842,-15395567,-14081251,-11188675,-9546679,-8628149,-8497336,-8365751,-8168630,-8298673,-9874615,-10199716,-13751256,-12961740,-9081493,-9213595,-8096911,-7505287,-9676719,-10991552,-14606823,-7569280,-7766660,-6911865,-2109485,-1582882,-2043175,-3884867,-5529178,-8423820,-14607077,-9279903,-4081477,-659212,-66307,-132355,-7041129,-14278878,-14805744,-15068915,-15330026,-10002856,-2436396,-658702,-65795,-66314,-331286,-3818824,-9475993,-14475486,-15725038,-6185567,-4672586,-1118995,-66055,-989478,-10262398,-10326121,-10589813,-11116934,-11381664,0.314871
497,'2019/09/19 12:26:49:419',3,-16710656,-16513533,-16250361,-15855347,-15526381,-15591918,-15789297,-11183784,-8222069,-8023661,-16644863,-16316155,-15855603,-14868452,-14342366,-14736866,-15131624,-11118762,-7039080,-6774622,-16447741,-16052983,-14737895,-12568526,-11845318,-12699856,-13685723,-10988719,-6053468,-5591632,-15199475,-11454418,-9614273,-9154496,-7971509,-7380143,-6787749,-6852254,-7047830,-7242378,-15395567,-14146788,-11254468,-9612215,-8628149,-8562872,-8365751,-8233910,-8233137,-9940151,-10133924,-13685464,-12961996,-9147286,-9213338,-8162447,-7439751,-9676463,-10925759,-14607079,-7634816,-7766660,-6977658,-2175022,-1648418,-2042918,-3884866,-5529178,-8358027,-14607077,-9345698,-4213064,-659212,-66307,-132099,-6909543,-14278878,-14805744,-15068915,-15330027,-10003113,-2502190,-724238,-65795,-66314,-331285,-3818567,-9410456,-14409694,-15725038,-6251360,-4540999,-1250581,-66055,-923685,-10196605,-10260585,-10589813,-11116678,-11447200,0.314871
498,'2019/09/19 12:26:49:452',3,-16710656,-16513533,-16250105,-15855603,-15526381,-15526382,-15789296,-11052198,-8222069,-8023661,-16644863,-16316154,-15789811,-14802916,-14407902,-14671074,-15197161,-10921640,-7038823,-6774622,-16447741,-16052983,-14606822,-12502734,-11845061,-12699856,-13685723,-10856877,-5987676,-5591632,-15199475,-11388881,-9548481,-9154496,-7971508,-7380143,-6787749,-6852254,-7047830,-7176842,-15461359,-14146788,-11254467,-9612215,-8628149,-8497337,-8365752,-8234165,-8298929,-9940151,-10134180,-13751256,-12961996,-9081493,-9279131,-8096655,-7505287,-9676463,-10991553,-14606823,-7634815,-7766660,-6911865,-2109485,-1582882,-2043175,-3885123,-5594714,-8424077,-14672614,-9279904,-4081478,-658955,-66307,-132355,-7172715,-14344671,-14805744,-15134452,-15264489,-9937321,-2436396,-658702,-65795,-66314,-331542,-3950153,-9542042,-14541279,-15724782,-6120031,-4672585,-1053459,-66055,-1055271,-10262398,-10326121,-10590069,-11116934,-11447201,0.314871
499,'2019/09/19 12:26:49:486',3,-16710656,-16513533,-16250105,-15855603,-15526381,-15526382,-15789296,-11052198,-8222069,-8023661,-16644863,-16316154,-15789811,-14802916,-14407902,-14671074,-15197161,-10921640,-7038823,-6774622,-16447741,-16052983,-14606822,-12502734,-11845061,-12699856,-13685723,-10856877,-5987676,-5591632,-15199475,-11388881,-9548481,-9154496,-7971508,-7380143,-6787749,-6852254,-7047830,-7176842,-15461359,-14146788,-11254467,-9612215,-8628149,-8497337,-8365752,-8234165,-8298929,-9940151,-10134180,-13751256,-12961996,-9081493,-9279131,-8096655,-7505287,-9676463,-10991553,-14606823,-7634815,-7766660,-6911865,-2109485,-1582882,-2043175,-3885123,-5594714,-8424077,-14672614,-9279904,-4081478,-658955,-66307,-132355,-7172715,-14344671,-14805744,-15134452,-15264489,-9937321,-2436396,-658702,-65795,-66314,-331542,-3950153,-9542042,-14541279,-15724782,-6120031,-4672585,-1053459,-66055,-1055271,-10262398,-10326121,-10590069,-11116934,-11447201,0.314871
500,'2019/09/19 12:26:49:520',3,-16710656,-16513276,-16250105,-15855602,-15526381,-15592174,-15789297,-11118247,-8222069,-8023661,-16644863,-16316154,-15789810,-14802916,-14407901,-14736866,-15131624,-11053225,-7039080,-6774622,-16447741,-16052983,-14672359,-12568270,-11910853,-12765393,-13685723,-10988462,-6053212,-5591632,-15199475,-11454418,-9548737,-9154496,-7971509,-7380143,-6787749,-6852255,-7113366,-7176842,-15461360,-14146788,-11254467,-9612215,-8627893,-8497336,-8365752,-8234165,-8298929,-9940151,-10199972,-13751256,-12896460,-9147029,-9279130,-8162447,-7505287,-9676462,-10860223,-14607079,-7569280,-7766916,-6977401,-2109485,-1648418,-2043174,-3884867,-5594714,-8358027,-14606821,-9214111,-4081221,-658956,-66307,-132355,-6975337,-14278878,-14805744,-15134451,-15330283,-9937320,-2436140,-658702,-65795,-66314,-331542,-3884360,-9475992,-14475230,-15725038,-6185567,-4672586,-1053458,-66055,-989478,-10262398,-10326121,-10589813,-11116678,-11447200,0.314871
501,'2019/09/19 12:26:49:552',3,-16710656,-16513533,-16250361,-15855603,-15526381,-15591918,-15789296,-11118247,-8222069,-8023661,-16644863,-16316154,-15855603,-14802916,-14407901,-14736610,-15131368,-11118762,-7039080,-6774622,-16447741,-16052983,-14738151,-12568527,-11910854,-12765392,-13685723,-10988718,-6053212,-5657168,-15265268,-11454674,-9614273,-9154495,-7971509,-7380143,-6787749,-6852254,-7047574,-7176842,-15395567,-14147044,-11254724,-9612215,-8627893,-8497336,-8365752,-8234165,-8298929,-9939895,-10133924,-13685464,-12961996,-9147286,-9213338,-8227983,-7505286,-9741999,-10925760,-14606823,-7634816,-7766659,-6977658,-2175022,-1582881,-2042918,-3884867,-5529178,-8423820,-14672613,-9345697,-4213064,-659212,-66307,-132099,-6909543,-14278878,-14805744,-15134195,-15330026,-10002857,-2567725,-724495,-65795,-66314,-331285,-3818567,-9410456,-14475230,-15725039,-6251360,-4541000,-1250837,-66055,-923685,-10196862,-10326121,-10589813,-11051142,-11381664,0.314871
502,'2019/09/19 12:26:49:586',3,-16710656,-16513533,-16250105,-15855347,-15526381,-15591918,-15789297,-11052454,-8222069,-8023661,-16644863,-16316155,-15789811,-14802916,-14407902,-14736866,-15131624,-10987176,-7038824,-6774622,-16447741,-16052983,-14672358,-12568526,-11910854,-12831185,-13751260,-10922669,-5987676,-5657168,-15199475,-11454418,-9548737,-9154495,-7971509,-7379887,-6787749,-6852510,-7047573,-7176841,-15395567,-14081252,-11188931,-9546679,-8628150,-8497080,-8365752,-8234165,-8298672,-9874359,-10134180,-13685720,-12961740,-9081493,-9279131,-8096654,-7505544,-9742256,-11122882,-14607078,-7634816,-7766660,-6911866,-2109485,-1582881,-2043175,-3950660,-5594714,-8555407,-14672613,-9279904,-4081478,-659212,-66307,-132355,-7107179,-14344671,-14805744,-15134452,-15330026,-10002857,-2436140,-658702,-65795,-66314,-331542,-3950153,-9541786,-14541279,-15724782,-6185567,-4672586,-1118995,-66056,-1055270,-10262398,-10326121,-10590069,-11116935,-11447200,0.314871
503,'2019/09/19 12:26:49:619',3,-16710656,-16513533,-16250105,-15855347,-15526381,-15591918,-15789297,-11052454,-8222069,-8023661,-16644863,-16316155,-15789811,-14802916,-14407902,-14736866,-15131624,-10987176,-7038824,-6774622,-16447741,-16052983,-14672358,-12568526,-11910854,-12831185,-13751260,-10922669,-5987676,-5657168,-15199475,-11454418,-9548737,-9154495,-7971509,-7379887,-6787749,-6852510,-7047573,-7176841,-15395567,-14081252,-11188931,-9546679,-8628150,-8497080,-8365752,-8234165,-8298672,-9874359,-10134180,-13685720,-12961740,-9081493,-9279131,-8096654,-7505544,-9742256,-11122882,-14607078,-7634816,-7766660,-6911866,-2109485,-1582881,-2043175,-3950660,-5594714,-8555407,-14672613,-9279904,-4081478,-659212,-66307,-132355,-7107179,-14344671,-14805744,-15134452,-15330026,-10002857,-2436140,-658702,-65795,-66314,-331542,-3950153,-9541786,-14541279,-15724782,-6185567,-4672586,-1118995,-66056,-1055270,-10262398,-10326121,-10590069,-11116935,-11447200,0.314871
504,'2019/09/19 12:26:49:652',3,-16710655,-16513533,-16250361,-15855347,-15526382,-15591918,-15789296,-11118248,-8222069,-8023661,-16644863,-16316154,-15789811,-14802915,-14407901,-14671074,-15131368,-11118762,-7039080,-6774622,-16513277,-16052983,-14803687,-12634062,-11976646,-12896721,-13817052,-11054254,-6053212,-5591632,-15133939,-11520211,-9614273,-9088703,-7971252,-7314351,-6787749,-6852255,-7047573,-7111049,-15395567,-13949923,-11123138,-9546679,-8562357,-8497080,-8365751,-8168373,-8233136,-9874358,-10134180,-13751256,-12961996,-9147029,-9213594,-8096911,-7571337,-9676720,-10991809,-14606822,-7569280,-7766660,-6977402,-2109486,-1582882,-2043175,-3884867,-5529178,-8424077,-14672614,-9279903,-4147014,-659212,-66307,-132355,-6975337,-14278878,-14805744,-15134451,-15330027,-9937320,-2436396,-658702,-65795,-66314,-331286,-3818567,-9475992,-14409694,-15725039,-6185567,-4607050,-1118995,-66055,-989478,-10262398,-10326120,-10589813,-11116678,-11381664,0.314871
505,'2019/09/19 12:26:49:685',3,-16710656,-16513277,-16250360,-15855603,-15526381,-15591918,-15789296,-11117991,-8222325,-8023661,-16644863,-16316154,-15855347,-14868452,-14407902,-14736866,-15131624,-11053225,-7039080,-6774622,-16513277,-16052983,-14803687,-12699855,-11976646,-12896978,-13882588,-10988462,-6053212,-5591631,-15265267,-11520211,-9614530,-9088703,-7905973,-7314351,-6787749,-6852510,-6982036,-7111048,-15330030,-14015459,-11123138,-9546679,-8562358,-8497080,-8300215,-8168373,-8233136,-9743030,-10134180,-13685720,-12961996,-9147286,-9213595,-8096911,-7571595,-9742256,-11123139,-14606822,-7634816,-7766660,-6977658,-2175022,-1648418,-2043175,-3884867,-5594714,-8555663,-14672613,-9345697,-4212807,-659212,-66307,-132355,-6975337,-14278878,-14740208,-15134451,-15330026,-10002857,-2502189,-724238,-65795,-66314,-331542,-3818568,-9475992,-14475486,-15725038,-6251360,-4541256,-1185044,-66055,-989478,-10262398,-10326121,-10589813,-11116678,-11381664,0.314871
506,'2019/09/19 12:26:49:718',3,-16710656,-16513277,-16250104,-15855603,-15526381,-15591918,-15789296,-11052455,-8222069,-8023661,-16644863,-16316154,-15789811,-14802916,-14342366,-14736866,-15131368,-11052969,-7038824,-6774366,-16513277,-16052983,-14803687,-12699855,-12107719,-13028306,-13882845,-10988205,-5987676,-5591632,-15199475,-11586003,-9614529,-9022910,-7905716,-7314350,-6787749,-6918046,-6981780,-7111048,-15330030,-13884130,-10991810,-9546680,-8496822,-8431544,-8299959,-8168373,-8233136,-9808565,-10199972,-13751256,-12896204,-9081493,-9213595,-8031119,-7637388,-9742513,-11188932,-14606823,-7569280,-7766660,-6911865,-2109229,-1648418,-2043175,-3885123,-5529178,-8621457,-14738150,-9279647,-4081477,-659212,-66307,-132355,-7107179,-14344671,-14805744,-15134451,-15264490,-10002857,-2436396,-658702,-65795,-66314,-331542,-3884617,-9541785,-14541023,-15724782,-6185567,-4672586,-1053459,-66056,-1055271,-10262398,-10326121,-10589813,-11116934,-11381664,0.314871
507,'2019/09/19 12:26:49:752',3,-16710656,-16513533,-16250104,-15855347,-15526381,-15592174,-15789296,-11118248,-8222069,-8023661,-16644863,-16316155,-15789811,-14802916,-14407902,-14736610,-15131368,-11118762,-7039080,-6774366,-16447741,-16052983,-14803687,-12765391,-12107718,-12962514,-13882588,-11054255,-6053212,-5591632,-15199475,-11651540,-9614530,-9022910,-7905716,-7314351,-6787749,-6852510,-6981780,-7111048,-15329774,-13818594,-10926274,-9546680,-8496822,-8431544,-8300215,-8168373,-8233136,-9808565,-10134180,-13751256,-12961996,-9147285,-9148058,-8096911,-7637387,-9742257,-11123139,-14606822,-7569279,-7766659,-6911866,-2109486,-1582882,-2042918,-3884867,-5529178,-8555663,-14672613,-9279904,-4212807,-659212,-66307,-132099,-6975336,-14278878,-14805744,-15134451,-15264490,-10002857,-2501933,-724238,-65795,-66314,-331286,-3818567,-9475992,-14475230,-15725038,-6185568,-4606793,-1184788,-66055,-989478,-10262397,-10326121,-10589813,-11051142,-11381664,0.314871
508,'2019/09/19 12:26:49:786',3,-16710656,-16513533,-16250361,-15855603,-15526382,-15591918,-15789296,-11117991,-8222069,-8023661,-16644863,-16316154,-15855347,-14802916,-14342366,-14736610,-15197160,-11052968,-7038824,-6774622,-16447741,-16052983,-14803688,-12765391,-12042182,-12962514,-13817052,-10988461,-5987676,-5591632,-15133939,-11586003,-9614529,-9023166,-7905716,-7314350,-6787749,-6852510,-7047572,-7176584,-15329774,-13949667,-10991810,-9546680,-8562613,-8431544,-8300215,-8168373,-8233136,-9808823,-10134179,-13685720,-12961996,-9147286,-9213595,-8096655,-7637131,-9742513,-11188932,-14606822,-7634816,-7766660,-6912122,-2175022,-1582882,-2043175,-3884867,-5594714,-8555664,-14672614,-9279904,-4147271,-659212,-66307,-132355,-6975593,-14344670,-14805744,-15134452,-15330026,-10002857,-2502189,-724238,-65795,-66314,-331286,-3884360,-9541785,-14541022,-15725038,-6251360,-4606793,-1184788,-66055,-989478,-10262398,-10326121,-10655349,-11116678,-11447200,0.314871
509,'2019/09/19 12:26:49:818',3,-16710656,-16513533,-16250361,-15855603,-15526382,-15591918,-15789296,-11117991,-8222069,-8023661,-16644863,-16316154,-15855347,-14802916,-14342366,-14736610,-15197160,-11052968,-7038824,-6774622,-16447741,-16052983,-14803688,-12765391,-12042182,-12962514,-13817052,-10988461,-5987676,-5591632,-15133939,-11586003,-9614529,-9023166,-7905716,-7314350,-6787749,-6852510,-7047572,-7176584,-15329774,-13949667,-10991810,-9546680,-8562613,-8431544,-8300215,-8168373,-8233136,-9808823,-10134179,-13685720,-12961996,-9147286,-9213595,-8096655,-7637131,-9742513,-11188932,-14606822,-7634816,-7766660,-6912122,-2175022,-1582882,-2043175,-3884867,-5594714,-8555664,-14672614,-9279904,-4147271,-659212,-66307,-132355,-6975593,-14344670,-14805744,-15134452,-15330026,-10002857,-2502189,-724238,-65795,-66314,-331286,-3884360,-9541785,-14541022,-15725038,-6251360,-4606793,-1184788,-66055,-989478,-10262398,-10326121,-10655349,-11116678,-11447200,0.314871
510,'2019/09/19 12:26:49:851',3,-16710656,-16513533,-16184568,-15855347,-15526381,-15592174,-15789297,-11052455,-8222069,-8023661,-16644863,-16316154,-15789810,-14802916,-14407902,-14736610,-15197160,-10987432,-7038824,-6774622,-16447741,-16052983,-14803687,-12699599,-12042182,-12896978,-13817052,-10988461,-5987676,-5591631,-15133939,-11585747,-9614273,-9023167,-7905716,-7314350,-6787749,-6852510,-7047573,-7176841,-15395567,-13949922,-10991810,-9546679,-8562614,-8431544,-8300215,-8168373,-8298673,-9874615,-10199972,-13751256,-12896460,-9081493,-9279131,-8031119,-7571594,-9742256,-11123139,-14606823,-7634816,-7766916,-6911865,-2109230,-1582881,-2043175,-3885123,-5594715,-8489870,-14672613,-9214367,-4081477,-659212,-66307,-132355,-7106923,-14344671,-14805744,-15134451,-15330026,-10002856,-2436140,-658702,-65795,-66314,-331542,-3949896,-9541785,-14475486,-15724782,-6185567,-4672842,-1053458,-66056,-1055270,-10262398,-10326121,-10589814,-11116678,-11447200,0.314871
511,'2019/09/19 12:26:58:150',4,-16776448,-16579070,-16184568,-15723760,-15328746,-15394283,-15591661,-10591390,-7432553,-7299938,-16710656,-16381691,-15658224,-14473951,-14013144,-14407645,-14868196,-10526368,-6183771,-5985106,-16579070,-15986934,-14802917,-13224141,-12632004,-13421264,-14144474,-10724518,-5132366,-4670273,-16316155,-15461104,-13750486,-12171966,-11777723,-12763848,-13552852,-11119534,-4409156,-3618354,-15460847,-14803432,-12172995,-10201005,-9938348,-10793659,-11713732,-10661040,-4212805,-2763300,-9675945,-10073794,-7905197,-6985127,-6327969,-6064539,-6129816,-5997202,-6523030,-8029831,-6977657,-7570824,-6650753,-4349283,-6060418,-7706532,-8628151,-10796490,-13358813,-16053751,-8556695,-3620927,-461320,-66050,-131587,-6646628,-13950170,-13884900,-14606817,-14804459,-9279648,-2041639,-592653,-258,-65797,-198928,-3423553,-8884112,-13686230,-14015196,-5461588,-4014913,-987666,-65795,-790555,-9735795,-9799260,-10128744,-10590072,-10854542,0.67
512,'2019/09/19 12:26:58:183',4,-16776448,-16579069,-16184568,-15723760,-15328746,-15394282,-15591661,-10460061,-7432553,-7299938,-16710912,-16381691,-15657969,-14539487,-14013144,-14341853,-14867940,-10460831,-6183771,-5985106,-16579070,-15987190,-14802917,-13224140,-12632004,-13421265,-14078938,-10593189,-5132110,-4735809,-16316155,-15461104,-13750485,-12171966,-11777723,-12763849,-13552851,-11053741,-4409156,-3618354,-15395310,-14803431,-12107202,-10135469,-9938349,-10793659,-11647939,-10660784,-4212805,-2763300,-9741737,-10073793,-7904941,-6985127,-6327969,-6064540,-6129816,-5997202,-6523030,-8095624,-6977401,-7570824,-6650753,-4349283,-5994882,-7706532,-8628151,-10862026,-13358813,-16054007,-8622231,-3620927,-461320,-66050,-131587,-6712421,-13950170,-13884900,-14607074,-14804459,-9345184,-2041639,-592652,-258,-65797,-198928,-3423809,-8949905,-13686487,-14015196,-5461844,-4014913,-987666,-65795,-790811,-9735794,-9799516,-10063209,-10590072,-10789007,0.67
513,'2019/09/19 12:26:58:217',4,-16776448,-16579069,-16250104,-15723504,-15328746,-15394282,-15591661,-10460317,-7432553,-7365474,-16710656,-16381691,-15658224,-14539231,-14013144,-14407389,-14867940,-10460832,-6118235,-5919570,-16579070,-15986934,-14802917,-13223885,-12632004,-13421265,-14144475,-10658726,-5132110,-4670273,-16316155,-15461104,-13684949,-12106430,-11712187,-12763849,-13618388,-11119277,-4409157,-3618355,-15395311,-14803432,-12041666,-10069933,-9872813,-10728123,-11647939,-10529456,-4213062,-2763300,-9676202,-10008001,-7905198,-7050663,-6327969,-6064540,-6129816,-5931666,-6523030,-8161417,-6911865,-7570824,-6650752,-4349026,-5994881,-7706275,-8693687,-10862027,-13358813,-15988214,-8556438,-3620670,-461320,-66050,-131587,-6712421,-14015706,-13884900,-14607074,-14804459,-9279391,-2041382,-592652,-258,-65797,-198928,-3423809,-8949905,-13686231,-14015196,-5396052,-4080450,-987409,-65795,-790811,-9670259,-9799260,-10128745,-10590073,-10789007,0.67
